"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Alabama","Russell","01","113","2018-01-28",35,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-01-29",24,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-01-30",35,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-01-31",56,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-01",63,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-02",20,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-03",35,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-04",37,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-05",45,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-06",59,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-07",46,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-08",30,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-09",43,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-10",43,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-11",12,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-12",21,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-13",34,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-14",39,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-15",43,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-16",51,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-17",53,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-18",33,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-19",62,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-20",55,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-21",53,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-22",62,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-23",62,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-24",57,"Moderate","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-25",23,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-26",15,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-27",19,"Good","PM2.5","01-113-0003",1
"Alabama","Russell","01","113","2018-02-28",42,"Good","PM2.5","01-113-0003",1
"Alabama","Shelby","01","117","2018-01-01",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-02",4,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-03",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-04",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-05",6,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-06",6,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-07",124,"Unhealthy for Sensitive Groups","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-08",4,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-09",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-10",4,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-11",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-12",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-13",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-14",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-15",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-16",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-17",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-18",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-19",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-20",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-21",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-22",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-23",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-24",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-25",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-26",23,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-27",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-28",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-29",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-30",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-01-31",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-01",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-02",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-03",30,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-04",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-05",16,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-06",1,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-08",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-09",9,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-10",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-11",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-12",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-13",3,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-14",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-15",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-16",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-17",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-18",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-19",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-20",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-21",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-22",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-23",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-24",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-25",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-26",0,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-27",19,"Good","SO2","01-117-9001",1
"Alabama","Shelby","01","117","2018-02-28",0,"Good","SO2","01-117-9001",1
"Alabama","Sumter","01","119","2018-01-01",35,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-02",32,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-03",27,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-04",29,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-05",35,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-06",36,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-07",45,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-08",21,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-09",29,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-10",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-11",5,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-12",15,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-13",35,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-14",26,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-15",27,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-16",37,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-17",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-18",38,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-19",32,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-20",36,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-21",45,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-22",30,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-23",16,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-24",19,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-25",21,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-26",33,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-27",34,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-28",19,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-29",25,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-30",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-01-31",3,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-01",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-02",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-03",1,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-04",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-05",3,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-06",31,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-07",11,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-08",31,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-09",22,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-10",8,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-11",0,"Good","SO2","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-12",29,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-13",35,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-14",19,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-15",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-16",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-17",16,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-18",14,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-19",9,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-20",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-21",5,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-22",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-23",13,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-24",4,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-25",10,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-26",2,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-27",14,"Good","PM2.5","01-119-0003",1
"Alabama","Sumter","01","119","2018-02-28",25,"Good","PM2.5","01-119-0003",1
"Alabama","Tuscaloosa","01","125","2018-01-01",44,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-02",39,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-05",42,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-06",52,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-07",54,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-08",40,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-09",46,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-10",34,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-11",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-12",23,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-13",28,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-14",29,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-15",41,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-16",37,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-17",54,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-18",40,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-19",43,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-20",34,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-21",38,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-22",50,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-23",24,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-24",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-25",29,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-26",62,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-27",59,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-28",43,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-29",31,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-30",29,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-01-31",41,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-01",41,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-02",11,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-03",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-04",49,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-05",58,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-06",54,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-10",28,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-11",19,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-12",38,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-13",51,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-14",38,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-15",37,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-16",30,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-17",23,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-18",18,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-19",38,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-20",42,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-21",38,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-22",56,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-23",55,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-24",52,"Moderate","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-25",25,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-26",19,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-27",24,"Good","PM2.5","01-125-0004",1
"Alabama","Tuscaloosa","01","125","2018-02-28",44,"Good","PM2.5","01-125-0004",1
"Alaska","Denali ","02","068","2018-01-01",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-02",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-03",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-04",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-05",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-06",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-07",33,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-08",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-09",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-10",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-11",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-12",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-13",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-14",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-15",36,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-16",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-17",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-18",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-19",28,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-20",32,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-21",31,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-22",26,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-23",27,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-24",28,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-25",28,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-26",27,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-27",29,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-28",30,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-29",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-30",37,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-01-31",34,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-01",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-02",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-03",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-04",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-05",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-06",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-07",42,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-08",43,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-09",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-10",46,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-11",46,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-12",41,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-13",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-14",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-15",39,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-16",38,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-17",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-18",44,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-19",40,"Good","Ozone","02-068-0003",1
"Alaska","Denali ","02","068","2018-02-20",39,"Good","Ozone","02-068-0003",1
